race_code,race_date,st65,p6_12_n,p6_12_win,p6_12_makuri,p6_12_makurizashi,p6_12_attack,second_score,second_rank,gap,attack_potential,st_score,straight_score,ex_score,lap_score,mawari_score,first,second,third
20260525TMG05,2026-05-25,内側より下,45,4.444444444444445,0.0,2.2222222222222223,2.2222222222222223,24.0,3,10.0,6.0,5.0,1.0,3.0,4.0,3.0,1,4,5
20260525TMG06,2026-05-25,内側より上,7,0.0,0.0,0.0,0.0,23.0,4,14.0,6.0,1.0,5.0,2.0,3.0,2.0,1,2,4
20260525TMG07,2026-05-25,内側より下,37,5.405405405405405,5.405405405405405,0.0,5.405405405405405,26.0,1,0.0,3.0,2.0,1.0,2.0,5.0,5.0,1,4,2
20260525TMG09,2026-05-25,内側より下,42,4.761904761904762,2.380952380952381,2.380952380952381,4.761904761904762,18.0,6,18.0,7.0,3.0,4.0,3.0,1.0,1.0,1,2,3
20260525TMG10,2026-05-25,内側より下,43,2.3255813953488373,0.0,2.3255813953488373,2.3255813953488373,22.0,3,10.0,8.0,3.0,5.0,3.0,2.0,1.0,1,5,2
20260525TMG11,2026-05-25,内側より下,30,0.0,0.0,0.0,0.0,30.0,1,0.0,9.0,5.0,4.0,1.0,5.0,3.0,1,4,6
20260525TMG12,2026-05-25,内側より下,23,4.3478260869565215,4.3478260869565215,0.0,4.3478260869565215,20.0,4,10.0,6.0,5.0,1.0,3.0,1.0,4.0,1,5,2
20260530TMG02,2026-05-30,内側より下,12,0.0,0.0,0.0,0.0,20.0,5,15.0,8.0,3.0,5.0,3.0,1.0,1.0,1,3,4
20260530TMG03,2026-05-30,内側より上,27,3.7037037037037037,0.0,0.0,0.0,23.0,4,12.0,6.0,5.0,1.0,4.0,3.0,3.0,1,4,3
20260530TMG04,2026-05-30,内側より下,78,0.0,0.0,0.0,0.0,18.0,6,12.0,6.0,5.0,1.0,3.0,2.0,2.0,1,2,3
20260530TMG05,2026-05-30,内側より下,27,0.0,0.0,0.0,0.0,25.0,2,5.0,3.0,2.0,1.0,3.0,5.0,4.0,1,3,5
20260530TMG06,2026-05-30,内側より下,26,0.0,0.0,0.0,0.0,22.0,4,7.0,6.0,5.0,1.0,1.0,3.0,4.0,1,3,4
20260530TMG07,2026-05-30,内側より下,68,0.0,0.0,0.0,0.0,24.0,3,8.0,2.0,1.0,1.0,3.0,4.0,5.0,2,4,5
20260530TMG08,2026-05-30,内側より下,9,0.0,0.0,0.0,0.0,15.0,6,17.0,3.0,2.0,1.0,1.0,1.0,4.0,1,3,5
20260530TMG09,2026-05-30,内側より下,23,0.0,0.0,0.0,0.0,24.0,3,14.0,10.0,5.0,5.0,3.0,2.0,1.0,1,3,4
20260530TMG10,2026-05-30,内側より下,16,0.0,0.0,0.0,0.0,32.0,2,4.0,8.0,5.0,3.0,3.0,5.0,4.0,1,3,2
20260530TMG11,2026-05-30,内側より下,26,0.0,0.0,0.0,0.0,24.0,4,10.0,5.0,3.0,2.0,3.0,2.0,5.0,3,6,1
20260530TMG12,2026-05-30,内側より下,33,6.0606060606060606,0.0,6.0606060606060606,6.0606060606060606,30.0,2,2.0,10.0,5.0,5.0,3.0,2.0,4.0,2,1,4
20260531TMG01,2026-05-31,内側より下,79,0.0,0.0,0.0,0.0,12.0,6,23.0,4.0,3.0,1.0,3.0,1.0,1.0,1,2,3
20260531TMG02,2026-05-31,内側より上,25,0.0,0.0,0.0,0.0,26.0,3,3.0,3.0,1.0,2.0,3.0,4.0,5.0,2,4,3
20260531TMG03,2026-05-31,内側より下,33,9.090909090909092,9.090909090909092,0.0,9.090909090909092,27.0,2,10.0,8.0,3.0,5.0,4.0,4.0,1.0,2,6,4
20260531TMG05,2026-05-31,内側より上,28,7.142857142857143,3.5714285714285716,3.5714285714285716,7.142857142857143,32.0,1,0.0,10.0,5.0,5.0,3.0,5.0,2.0,6,4,5
20260531TMG06,2026-05-31,内側より上,79,0.0,0.0,0.0,0.0,23.0,5,9.0,7.0,3.0,4.0,2.0,4.0,1.0,4,3,2
20260531TMG07,2026-05-31,内側より上,24,0.0,0.0,0.0,0.0,25.0,4,5.0,9.0,5.0,4.0,2.0,3.0,2.0,2,5,4
20260531TMG08,2026-05-31,内側より上,35,0.0,0.0,0.0,0.0,26.0,2,3.0,6.0,5.0,1.0,3.0,4.0,4.0,3,4,2
20260531TMG09,2026-05-31,内側より上,18,0.0,0.0,0.0,0.0,19.0,4,16.0,4.0,3.0,1.0,2.0,4.0,2.0,1,3,2
20260531TMG10,2026-05-31,内側より上,32,3.125,3.125,0.0,3.125,23.0,5,7.0,8.0,3.0,5.0,4.0,2.0,1.0,1,3,2
20260531TMG11,2026-05-31,内側より下,20,0.0,0.0,0.0,0.0,28.0,1,0.0,6.0,5.0,1.0,3.0,5.0,4.0,1,3,6
20260601TMG01,2026-06-01,内側より上,20,0.0,0.0,0.0,0.0,26.0,2,4.0,8.0,5.0,3.0,3.0,3.0,3.0,1,3,2
20260601TMG02,2026-06-01,内側より上,12,0.0,0.0,0.0,0.0,35.0,1,0.0,9.0,5.0,4.0,4.0,5.0,4.0,3,5,1
20260601TMG03,2026-06-01,内側より下,81,0.0,0.0,0.0,0.0,20.0,5,11.0,7.0,2.0,5.0,2.0,2.0,1.0,2,1,3
20260601TMG04,2026-06-01,内側より上,31,0.0,0.0,0.0,0.0,21.0,5,12.0,4.0,2.0,2.0,3.0,1.0,5.0,1,5,6
20260601TMG06,2026-06-01,内側より下,27,0.0,0.0,0.0,0.0,28.0,2,3.0,10.0,5.0,5.0,3.0,4.0,1.0,2,5,4
20260601TMG07,2026-06-01,内側より下,24,0.0,0.0,0.0,0.0,18.0,6,14.0,4.0,3.0,1.0,3.0,2.0,3.0,2,4,3
20260601TMG08,2026-06-01,同じ,19,5.2631578947368425,5.2631578947368425,0.0,5.2631578947368425,27.0,4,5.0,10.0,5.0,5.0,4.0,3.0,1.0,2,1,4
20260601TMG09,2026-06-01,内側より下,35,0.0,0.0,0.0,0.0,24.0,4,10.0,8.0,3.0,5.0,3.0,2.0,2.0,4,3,5
20260601TMG10,2026-06-01,内側より上,32,15.625,0.0,15.625,15.625,27.0,2,3.0,6.0,3.0,3.0,4.0,3.0,4.0,1,2,5
20260601TMG11,2026-06-01,内側より下,19,0.0,0.0,0.0,0.0,11.0,6,25.0,3.0,2.0,1.0,3.0,1.0,1.0,4,1,3
20260601TMG12,2026-06-01,内側より上,31,6.451612903225806,0.0,3.225806451612903,3.225806451612903,22.0,4,14.0,7.0,5.0,2.0,3.0,2.0,3.0,1,5,6
20260602TMG01,2026-06-02,内側より下,82,0.0,0.0,0.0,0.0,15.0,6,20.0,3.0,2.0,1.0,3.0,1.0,3.0,1,3,2
20260602TMG02,2026-06-02,内側より上,34,0.0,0.0,0.0,0.0,31.0,2,5.0,8.0,3.0,5.0,2.0,5.0,3.0,1,2,3
20260602TMG03,2026-06-02,内側より上,28,0.0,0.0,0.0,0.0,29.0,2,3.0,7.0,5.0,2.0,4.0,3.0,5.0,1,5,2
20260602TMG04,2026-06-02,内側より上,28,0.0,0.0,0.0,0.0,14.0,6,24.0,5.0,3.0,2.0,3.0,1.0,1.0,3,4,1
20260602TMG06,2026-06-02,内側より上,68,0.0,0.0,0.0,0.0,16.0,5,15.0,4.0,3.0,1.0,3.0,1.0,3.0,4,5,2
20260602TMG07,2026-06-02,内側より下,12,0.0,0.0,0.0,0.0,17.0,5,14.0,3.0,2.0,1.0,3.0,2.0,3.0,1,2,5
20260602TMG08,2026-06-02,内側より上,20,5.0,5.0,0.0,5.0,20.0,5,14.0,4.0,3.0,1.0,5.0,2.0,3.0,1,3,2
20260602TMG09,2026-06-02,内側より下,30,0.0,0.0,0.0,0.0,32.0,1,0.0,6.0,3.0,3.0,3.0,5.0,5.0,1,3,2
20260602TMG10,2026-06-02,内側より下,17,0.0,0.0,0.0,0.0,24.0,3,10.0,8.0,3.0,5.0,3.0,1.0,3.0,2,1,3
20260602TMG11,2026-06-02,内側より下,20,0.0,0.0,0.0,0.0,22.0,4,15.0,7.0,3.0,4.0,3.0,3.0,1.0,2,1,4
20260603TMG01,2026-06-03,内側より下,20,5.0,0.0,0.0,0.0,14.0,5,20.0,3.0,2.0,1.0,2.0,1.0,3.0,1,6,3
20260603TMG02,2026-06-03,内側より下,34,5.882352941176471,0.0,5.882352941176471,5.882352941176471,24.0,3,4.0,6.0,2.0,4.0,2.0,3.0,3.0,1,6,2
20260603TMG03,2026-06-03,内側より下,28,0.0,0.0,0.0,0.0,20.0,4,12.0,3.0,2.0,1.0,2.0,3.0,4.0,2,4,5
20260603TMG04,2026-06-03,内側より下,27,0.0,0.0,0.0,0.0,25.0,2,3.0,6.0,5.0,1.0,2.0,3.0,5.0,1,3,5
20260603TMG05,2026-06-03,同じ,22,0.0,0.0,0.0,0.0,22.0,4,10.0,7.0,5.0,2.0,3.0,3.0,2.0,1,3,2
20260603TMG06,2026-06-03,内側より下,83,0.0,0.0,0.0,0.0,17.0,6,13.0,3.0,2.0,1.0,1.0,3.0,3.0,2,5,3
20260603TMG07,2026-06-03,内側より下,35,2.857142857142857,0.0,2.857142857142857,2.857142857142857,20.0,6,8.0,4.0,3.0,1.0,3.0,3.0,3.0,4,1,2
20260603TMG08,2026-06-03,内側より下,29,10.344827586206897,3.4482758620689653,6.896551724137931,10.344827586206897,30.0,1,0.0,8.0,3.0,5.0,3.0,3.0,4.0,1,6,4
20260603TMG09,2026-06-03,内側より上,21,4.761904761904762,4.761904761904762,0.0,4.761904761904762,26.0,2,6.0,10.0,5.0,5.0,3.0,3.0,1.0,1,3,6
20260603TMG10,2026-06-03,内側より下,29,0.0,0.0,0.0,0.0,23.0,3,7.0,4.0,3.0,1.0,2.0,3.0,5.0,2,3,4
20260603TMG11,2026-06-03,内側より下,35,0.0,0.0,0.0,0.0,25.0,2,7.0,7.0,5.0,2.0,2.0,3.0,4.0,1,5,2
20260603TMG12,2026-06-03,内側より上,29,10.344827586206897,0.0,6.896551724137931,6.896551724137931,26.0,2,3.0,10.0,5.0,5.0,3.0,3.0,1.0,1,3,
20260604TMG01,2026-06-04,内側より下,84,0.0,0.0,0.0,0.0,13.0,6,21.0,6.0,5.0,1.0,2.0,1.0,1.0,5,1,2
20260604TMG02,2026-06-04,内側より下,24,0.0,0.0,0.0,0.0,22.0,5,8.0,8.0,3.0,5.0,5.0,1.0,1.0,2,3,1
20260604TMG03,2026-06-04,内側より下,24,0.0,0.0,0.0,0.0,21.0,5,10.0,3.0,2.0,1.0,3.0,4.0,3.0,4,2,5
20260604TMG04,2026-06-04,内側より下,35,0.0,0.0,0.0,0.0,20.0,5,14.0,4.0,3.0,1.0,3.0,3.0,3.0,6,3,4
20260604TMG05,2026-06-04,内側より下,17,0.0,0.0,0.0,0.0,32.0,1,0.0,10.0,5.0,5.0,3.0,5.0,2.0,6,3,4
20260604TMG06,2026-06-04,内側より下,23,0.0,0.0,0.0,0.0,28.0,2,1.0,8.0,5.0,3.0,3.0,3.0,4.0,4,2,6
20260604TMG07,2026-06-04,内側より下,35,2.857142857142857,0.0,2.857142857142857,2.857142857142857,34.0,1,0.0,10.0,5.0,5.0,3.0,4.0,4.0,3,2,6
20260604TMG08,2026-06-04,内側より下,22,4.545454545454546,4.545454545454546,0.0,4.545454545454546,25.0,4,5.0,7.0,3.0,4.0,4.0,4.0,1.0,1,2,4
20260604TMG09,2026-06-04,内側より下,27,0.0,0.0,0.0,0.0,19.0,5,11.0,6.0,3.0,3.0,2.0,1.0,3.0,2,5,1
20260604TMG11,2026-06-04,内側より下,30,0.0,0.0,0.0,0.0,21.0,5,9.0,6.0,5.0,1.0,4.0,1.0,4.0,1,4,2
20260604TMG12,2026-06-04,内側より下,20,0.0,0.0,0.0,0.0,15.0,6,21.0,6.0,5.0,1.0,2.0,1.0,2.0,1,2,4
20260607TMG01,2026-06-07,内側より上,39,0.0,0.0,0.0,0.0,16.0,6,16.0,6.0,5.0,1.0,3.0,1.0,2.0,1,3,2
20260607TMG05,2026-06-07,内側より下,26,0.0,0.0,0.0,0.0,12.0,6,19.0,4.0,3.0,1.0,3.0,1.0,1.0,4,6,5
20260607TMG07,2026-06-07,内側より下,29,0.0,0.0,0.0,0.0,24.0,4,14.0,7.0,5.0,2.0,3.0,2.0,4.0,1,4,2
20260607TMG09,2026-06-07,内側より下,25,0.0,0.0,0.0,0.0,24.0,4,7.0,7.0,5.0,2.0,3.0,2.0,4.0,1,3,4
20260607TMG10,2026-06-07,内側より上,38,5.2631578947368425,0.0,2.6315789473684212,2.6315789473684212,24.0,4,10.0,8.0,5.0,3.0,3.0,2.0,3.0,1,2,5
20260607TMG11,2026-06-07,内側より下,24,4.166666666666667,0.0,4.166666666666667,4.166666666666667,24.0,3,6.0,4.0,3.0,1.0,3.0,3.0,5.0,1,5,3
20260607TMG12,2026-06-07,内側より上,33,6.0606060606060606,0.0,3.0303030303030303,3.0303030303030303,27.0,4,3.0,4.0,3.0,1.0,4.0,4.0,5.0,3,2,6
20260608TMG01,2026-06-08,内側より上,14,0.0,0.0,0.0,0.0,26.0,4,7.0,5.0,2.0,3.0,2.0,4.0,4.0,3,4,1
20260608TMG03,2026-06-08,内側より下,76,0.0,0.0,0.0,0.0,17.0,5,16.0,3.0,2.0,1.0,3.0,1.0,4.0,1,2,3
20260608TMG04,2026-06-08,内側より下,34,0.0,0.0,0.0,0.0,22.0,4,8.0,7.0,3.0,4.0,1.0,4.0,1.0,3,5,2
20260608TMG05,2026-06-08,内側より下,36,2.7777777777777777,0.0,2.7777777777777777,2.7777777777777777,20.0,5,11.0,4.0,2.0,2.0,4.0,1.0,4.0,1,5,2
20260608TMG06,2026-06-08,内側より上,14,0.0,0.0,0.0,0.0,24.0,4,8.0,7.0,2.0,5.0,2.0,4.0,1.0,4,1,5
20260608TMG07,2026-06-08,内側より下,28,3.5714285714285716,3.5714285714285716,0.0,3.5714285714285716,32.0,1,0.0,10.0,5.0,5.0,3.0,2.0,5.0,1,4,6
20260608TMG08,2026-06-08,内側より下,96,0.0,0.0,0.0,0.0,27.0,3,3.0,7.0,2.0,5.0,3.0,5.0,1.0,1,3,2
20260608TMG10,2026-06-08,内側より上,32,6.25,3.125,3.125,6.25,11.0,6,23.0,4.0,3.0,1.0,2.0,1.0,1.0,1,4,2
20260608TMG11,2026-06-08,内側より下,24,0.0,0.0,0.0,0.0,14.0,6,18.0,6.0,5.0,1.0,3.0,1.0,1.0,1,4,2
20260608TMG12,2026-06-08,内側より下,30,0.0,0.0,0.0,0.0,24.0,4,4.0,6.0,3.0,3.0,3.0,3.0,3.0,1,3,4
20260609TMG01,2026-06-09,内側より下,77,0.0,0.0,0.0,0.0,21.0,4,15.0,6.0,2.0,4.0,3.0,3.0,1.0,1,3,2
20260609TMG02,2026-06-09,内側より下,48,10.416666666666666,8.333333333333334,2.0833333333333335,10.416666666666668,21.0,5,13.0,4.0,3.0,1.0,4.0,2.0,4.0,1,2,3
20260609TMG03,2026-06-09,内側より下,66,0.0,0.0,0.0,0.0,21.0,4,11.0,7.0,3.0,4.0,4.0,1.0,2.0,2,3,1
20260609TMG05,2026-06-09,内側より下,77,0.0,0.0,0.0,0.0,20.0,5,14.0,8.0,3.0,5.0,3.0,1.0,1.0,3,4,5
20260609TMG06,2026-06-09,内側より下,32,0.0,0.0,0.0,0.0,18.0,5,18.0,6.0,5.0,1.0,3.0,1.0,3.0,3,1,4
20260609TMG07,2026-06-09,内側より下,28,3.5714285714285716,3.5714285714285716,0.0,3.5714285714285716,20.0,6,10.0,6.0,5.0,1.0,3.0,1.0,4.0,2,1,4
20260609TMG08,2026-06-09,内側より下,48,10.416666666666666,8.333333333333334,2.0833333333333335,10.416666666666668,24.0,4,7.0,4.0,3.0,1.0,5.0,2.0,5.0,6,1,2
20260609TMG09,2026-06-09,内側より下,43,0.0,0.0,0.0,0.0,21.0,5,17.0,8.0,3.0,5.0,4.0,1.0,1.0,1,4,5
20260609TMG11,2026-06-09,内側より下,27,0.0,0.0,0.0,0.0,18.0,5,20.0,7.0,5.0,2.0,3.0,1.0,2.0,1,2,4
20260609TMG12,2026-06-09,内側より下,20,5.0,0.0,5.0,5.0,20.0,4,13.0,5.0,3.0,2.0,3.0,1.0,4.0,3,1,5
20260610TMG02,2026-06-10,内側より下,29,0.0,0.0,0.0,0.0,14.0,6,18.0,6.0,5.0,1.0,1.0,1.0,2.0,1,3,5
20260610TMG03,2026-06-10,内側より上,40,2.5,0.0,2.5,2.5,24.0,3,14.0,6.0,5.0,1.0,3.0,4.0,3.0,4,6,3
20260610TMG04,2026-06-10,内側より下,30,13.333333333333334,0.0,6.666666666666667,6.666666666666667,23.0,4,11.0,3.0,2.0,1.0,3.0,3.0,5.0,1,3,2
20260610TMG05,2026-06-10,内側より下,30,6.666666666666667,3.3333333333333335,3.3333333333333335,6.666666666666667,22.0,5,4.0,8.0,3.0,5.0,3.0,2.0,1.0,2,1,4
20260610TMG06,2026-06-10,内側より上,16,0.0,0.0,0.0,0.0,22.0,3,8.0,6.0,3.0,3.0,3.0,1.0,4.0,1,4,2
20260610TMG07,2026-06-10,内側より下,44,4.545454545454546,0.0,2.272727272727273,2.272727272727273,30.0,2,2.0,10.0,5.0,5.0,3.0,5.0,1.0,4,5,1
20260610TMG08,2026-06-10,内側より下,79,0.0,0.0,0.0,0.0,22.0,4,10.0,7.0,3.0,4.0,3.0,3.0,1.0,1,3,5
20260610TMG10,2026-06-10,内側より下,21,4.761904761904762,0.0,4.761904761904762,4.761904761904762,26.0,3,3.0,6.0,3.0,3.0,1.0,4.0,4.0,1,4,3
20260610TMG11,2026-06-10,内側より下,24,4.166666666666667,4.166666666666667,0.0,4.166666666666667,19.0,5,19.0,4.0,3.0,1.0,2.0,1.0,5.0,1,3,2
20260611TMG01,2026-06-11,内側より下,24,0.0,0.0,0.0,0.0,20.0,4,12.0,2.0,1.0,1.0,3.0,3.0,4.0,1,4,2
20260611TMG02,2026-06-11,内側より下,80,0.0,0.0,0.0,0.0,20.0,6,14.0,4.0,3.0,1.0,3.0,2.0,4.0,1,3,5
20260611TMG03,2026-06-11,内側より上,17,0.0,0.0,0.0,0.0,30.0,1,0.0,7.0,5.0,2.0,3.0,4.0,5.0,4,5,6
20260611TMG04,2026-06-11,内側より下,21,0.0,0.0,0.0,0.0,26.0,3,8.0,6.0,5.0,1.0,3.0,3.0,5.0,4,5,1
20260611TMG05,2026-06-11,内側より下,24,0.0,0.0,0.0,0.0,15.0,6,19.0,4.0,3.0,1.0,4.0,1.0,2.0,1,6,3
20260611TMG07,2026-06-11,内側より上,17,0.0,0.0,0.0,0.0,18.0,5,20.0,2.0,1.0,1.0,3.0,3.0,3.0,1,2,4
20260611TMG08,2026-06-11,同じ,49,12.244897959183673,8.16326530612245,4.081632653061225,12.244897959183675,22.0,5,11.0,5.0,1.0,4.0,5.0,2.0,2.0,1,4,5
20260611TMG09,2026-06-11,内側より下,29,3.4482758620689653,3.4482758620689653,0.0,3.4482758620689653,24.0,3,9.0,6.0,3.0,3.0,3.0,3.0,3.0,1,2,3
20260611TMG10,2026-06-11,内側より上,39,5.128205128205129,0.0,2.5641025641025643,2.5641025641025643,29.0,2,1.0,10.0,5.0,5.0,4.0,4.0,1.0,1,2,3
20260617TMG01,2026-06-17,内側より上,77,2.5974025974025974,0.0,2.5974025974025974,2.5974025974025974,26.0,3,5.0,7.0,5.0,2.0,3.0,3.0,4.0,1,2,6
20260617TMG02,2026-06-17,内側より上,39,2.5641025641025643,0.0,0.0,0.0,22.0,5,13.0,5.0,3.0,2.0,3.0,1.0,5.0,3,2,6
20260617TMG03,2026-06-17,内側より下,21,0.0,0.0,0.0,0.0,20.0,4,13.0,6.0,5.0,1.0,3.0,3.0,2.0,2,1,5
20260617TMG04,2026-06-17,内側より下,25,0.0,0.0,0.0,0.0,29.0,1,0.0,7.0,3.0,4.0,2.0,4.0,4.0,1,3,4
20260617TMG06,2026-06-17,内側より下,28,0.0,0.0,0.0,0.0,17.0,4,17.0,6.0,5.0,1.0,2.0,1.0,3.0,1,2,3
20260617TMG07,2026-06-17,内側より上,24,4.166666666666667,0.0,4.166666666666667,4.166666666666667,33.0,1,0.0,7.0,3.0,4.0,4.0,5.0,4.0,1,4,6
20260617TMG08,2026-06-17,同じ,63,0.0,0.0,0.0,0.0,16.0,5,14.0,6.0,5.0,1.0,3.0,1.0,2.0,5,1,2
20260617TMG09,2026-06-17,内側より上,28,0.0,0.0,0.0,0.0,27.0,3,5.0,8.0,5.0,3.0,4.0,4.0,2.0,1,3,5
20260617TMG10,2026-06-17,内側より下,26,0.0,0.0,0.0,0.0,16.0,6,16.0,3.0,2.0,1.0,2.0,1.0,4.0,1,4,2
20260617TMG11,2026-06-17,内側より下,30,6.666666666666667,0.0,6.666666666666667,6.666666666666667,30.0,1,0.0,6.0,5.0,1.0,3.0,5.0,5.0,1,2,6
20260617TMG12,2026-06-17,内側より下,43,9.30232558139535,0.0,9.30232558139535,9.30232558139535,16.0,6,17.0,5.0,3.0,2.0,3.0,2.0,1.0,1,5,4
20260618TMG01,2026-06-18,内側より下,21,0.0,0.0,0.0,0.0,23.0,5,8.0,6.0,5.0,1.0,4.0,3.0,3.0,1,4,3
20260618TMG02,2026-06-18,内側より下,24,0.0,0.0,0.0,0.0,21.0,4,13.0,3.0,2.0,1.0,3.0,3.0,4.0,1,2,5
20260618TMG03,2026-06-18,内側より上,33,0.0,0.0,0.0,0.0,22.0,5,8.0,7.0,5.0,2.0,3.0,1.0,4.0,4,6,5
20260618TMG04,2026-06-18,内側より上,33,6.0606060606060606,3.0303030303030303,3.0303030303030303,6.0606060606060606,33.0,1,0.0,10.0,5.0,5.0,4.0,3.0,4.0,1,6,4
20260618TMG05,2026-06-18,内側より下,28,3.5714285714285716,0.0,3.5714285714285716,3.5714285714285716,28.0,3,6.0,8.0,3.0,5.0,3.0,2.0,4.0,3,2,1
20260618TMG06,2026-06-18,内側より下,45,2.2222222222222223,0.0,2.2222222222222223,2.2222222222222223,20.0,5,12.0,2.0,1.0,1.0,1.0,3.0,5.0,4,5,1
20260618TMG07,2026-06-18,内側より下,29,0.0,0.0,0.0,0.0,11.0,6,27.0,4.0,3.0,1.0,2.0,1.0,1.0,1,3,4
20260618TMG08,2026-06-18,内側より上,25,0.0,0.0,0.0,0.0,21.0,5,6.0,3.0,2.0,1.0,3.0,4.0,3.0,1,2,3
20260618TMG11,2026-06-18,内側より上,33,3.0303030303030303,0.0,3.0303030303030303,3.0303030303030303,20.0,4,16.0,6.0,5.0,1.0,3.0,2.0,3.0,1,3,6
20260619TMG01,2026-06-19,内側より下,27,0.0,0.0,0.0,0.0,15.0,6,17.0,4.0,3.0,1.0,2.0,1.0,3.0,4,3,5
20260619TMG02,2026-06-19,内側より上,36,0.0,0.0,0.0,0.0,30.0,1,0.0,6.0,5.0,1.0,3.0,5.0,5.0,3,5,6
20260619TMG03,2026-06-19,内側より下,19,0.0,0.0,0.0,0.0,17.0,5,15.0,6.0,5.0,1.0,2.0,1.0,3.0,1,2,3
20260619TMG04,2026-06-19,内側より下,32,0.0,0.0,0.0,0.0,27.0,1,0.0,4.0,3.0,1.0,2.0,5.0,5.0,2,1,6
20260619TMG05,2026-06-19,内側より上,30,0.0,0.0,0.0,0.0,27.0,2,4.0,9.0,5.0,4.0,2.0,4.0,2.0,2,3,5
20260619TMG06,2026-06-19,内側より下,79,2.5316455696202533,0.0,2.5316455696202533,2.5316455696202533,20.0,5,10.0,6.0,5.0,1.0,1.0,1.0,5.0,2,1,3
20260619TMG08,2026-06-19,内側より下,79,0.0,0.0,0.0,0.0,20.0,4,12.0,4.0,2.0,2.0,2.0,4.0,2.0,1,3,4
20260619TMG10,2026-06-19,内側より上,32,0.0,0.0,0.0,0.0,18.0,6,14.0,4.0,3.0,1.0,3.0,1.0,4.0,1,2,3
20260619TMG11,2026-06-19,内側より下,16,0.0,0.0,0.0,0.0,16.0,5,14.0,4.0,3.0,1.0,3.0,2.0,2.0,2,1,5
20260619TMG12,2026-06-19,内側より下,42,0.0,0.0,0.0,0.0,26.0,3,4.0,5.0,3.0,2.0,3.0,4.0,4.0,1,2,6
20260620TMG01,2026-06-20,同じ,41,2.4390243902439024,0.0,2.4390243902439024,2.4390243902439024,24.0,4,7.0,6.0,5.0,1.0,3.0,2.0,5.0,2,3,1
20260620TMG02,2026-06-20,内側より下,27,3.7037037037037037,0.0,3.7037037037037037,3.7037037037037037,20.0,3,16.0,6.0,2.0,4.0,2.0,2.0,2.0,1,4,2
20260620TMG03,2026-06-20,内側より下,22,0.0,0.0,0.0,0.0,15.0,6,20.0,3.0,2.0,1.0,3.0,1.0,3.0,3,2,5
20260620TMG04,2026-06-20,内側より上,26,3.8461538461538463,0.0,0.0,0.0,20.0,5,10.0,4.0,3.0,1.0,3.0,2.0,4.0,1,4,2
20260620TMG05,2026-06-20,同じ,15,0.0,0.0,0.0,0.0,18.0,6,14.0,6.0,5.0,1.0,3.0,2.0,2.0,2,1,3
20260620TMG06,2026-06-20,内側より下,30,3.3333333333333335,0.0,0.0,0.0,26.0,4,8.0,7.0,2.0,5.0,2.0,3.0,3.0,4,1,3
20260620TMG07,2026-06-20,内側より上,65,0.0,0.0,0.0,0.0,21.0,5,9.0,6.0,2.0,4.0,3.0,1.0,3.0,5,3,2
20260620TMG08,2026-06-20,内側より下,28,0.0,0.0,0.0,0.0,17.0,5,15.0,3.0,2.0,1.0,3.0,2.0,3.0,1,2,5
20260620TMG09,2026-06-20,内側より上,29,3.4482758620689653,0.0,3.4482758620689653,3.4482758620689653,22.0,4,15.0,4.0,3.0,1.0,3.0,4.0,3.0,1,6,3
20260620TMG10,2026-06-20,内側より下,21,4.761904761904762,0.0,4.761904761904762,4.761904761904762,15.0,6,18.0,6.0,5.0,1.0,2.0,2.0,1.0,3,2,4
20260620TMG11,2026-06-20,内側より下,38,7.894736842105263,5.2631578947368425,2.6315789473684212,7.894736842105264,26.0,3,6.0,9.0,5.0,4.0,3.0,2.0,3.0,1,4,5
20260620TMG12,2026-06-20,内側より上,80,2.5,0.0,2.5,2.5,23.0,4,8.0,4.0,3.0,1.0,4.0,3.0,4.0,1,2,5
20260621TMG01,2026-06-21,内側より下,16,0.0,0.0,0.0,0.0,21.0,4,13.0,10.0,5.0,5.0,2.0,1.0,1.0,1,3,6
20260621TMG02,2026-06-21,内側より上,37,0.0,0.0,0.0,0.0,24.0,4,6.0,4.0,3.0,1.0,3.0,3.0,5.0,1,2,6
20260621TMG03,2026-06-21,同じ,31,0.0,0.0,0.0,0.0,26.0,4,4.0,10.0,5.0,5.0,3.0,3.0,1.0,1,4,3
20260621TMG04,2026-06-21,内側より下,28,0.0,0.0,0.0,0.0,27.0,3,3.0,7.0,5.0,2.0,2.0,4.0,4.0,1,4,5
20260621TMG05,2026-06-21,内側より下,27,0.0,0.0,0.0,0.0,17.0,6,15.0,7.0,5.0,2.0,2.0,1.0,2.0,4,2,1
20260621TMG06,2026-06-21,同じ,22,0.0,0.0,0.0,0.0,22.0,4,9.0,4.0,3.0,1.0,3.0,2.0,5.0,1,2,3
20260621TMG07,2026-06-21,同じ,47,10.638297872340425,0.0,6.382978723404255,6.382978723404255,31.0,2,1.0,8.0,3.0,5.0,4.0,4.0,3.0,1,3,2
20260621TMG08,2026-06-21,内側より下,28,0.0,0.0,0.0,0.0,25.0,2,5.0,7.0,2.0,5.0,3.0,3.0,2.0,1,3,6
20260621TMG09,2026-06-21,内側より下,26,0.0,0.0,0.0,0.0,16.0,6,21.0,5.0,3.0,2.0,1.0,1.0,3.0,1,3,4
20260621TMG10,2026-06-21,内側より上,33,0.0,0.0,0.0,0.0,14.0,6,20.0,4.0,3.0,1.0,3.0,1.0,2.0,1,3,4
